angle,mu.intercept,mu.age,mu.age2,mu.age3,mu.rad,mu.rad2,mu.rad3,sigma.intercept,sigma.age,sigma.age2,sigma.age3,sigma.rad,sigma.rad2,sigma.rad3
74.1590612777053,2.89123131117439,0,0,0,0,0,-3473.57896034313,3.21958587177565,0.00267741299432037,0,0,-0.624384418304283,0,68.4098337970239
74.6284224250326,2.98806011667263,0,0,0,0,0,-3272.24094129239,3.22596164454561,0.00264820016572944,0,0,-0.66548275423822,0,68.4511001898995
75.0977835723598,3.08665785870184,0,0,0,0,0,-3167.30754980856,3.23689326473918,0.00254640285000426,0,0,-0.675045029421327,0,69.0584521509074
75.5671447196871,3.14745047008028,0,0,0,0,0,-3016.9052244226,3.24811392737857,0.00243302290087481,0,0,-0.676765474821444,0,67.6835804757395
76.0365058670143,3.24986268670434,0,0,0,0,0,-2874.47568838953,3.26088636460178,0.00228610387587678,0,0,-0.651883412112185,0,66.0871981677288
76.5058670143416,3.31654584221443,0,0,0,0,0,-2873.89056990407,3.27551093347983,0.00211745904120966,0,0,-0.615320816714797,0,64.9304294626103
76.9752281616688,3.37991127227182,0,0,0,0,0,-2785.21678447363,3.28515283329331,0.00200850646676859,0,0,0,0,41.6200288713041
77.4445893089961,3.44047671116709,0,0,0,0,0,-2701.87581902114,3.29615794445386,0.00178360598560913,0,0,0,7.86065453633631,0
77.9139504563233,3.49342234071581,0,0,0,0,0,-2803.39258269059,3.30615905217585,0.00168261212504026,0,0,0,7.9152405126827,0
78.3833116036506,3.53512725796262,0,0,0,0,0,-2837.18099235024,3.31210322774469,0.00165499211510276,0,0,0,7.56099976883445,0
78.8526727509778,3.57067330247156,0,0,0,0,0,-2919.10300324986,3.35934429811029,0,1.49307844828184e-05,0,0,7.57432588969863,0
79.3220338983051,3.59813082641013,0,0,0,0,0,-2937.86844994732,3.36180561883082,0,1.51747406700023e-05,0,0,7.46007536830938,0
79.7913950456323,3.63049555008205,0,0,0,0,0,-2922.10261238663,3.37879597531192,0,0,1.76076911649331e-07,0,7.11806120906119,0
80.2607561929596,3.66810008982662,0,0,0,0,0,-2941.92630282923,3.3789807859531,0,0,1.85781209107283e-07,0,6.87324603541019,0
80.7301173402868,3.69246394998942,0,0,0,0,0,-2941.53633061471,3.37970262439907,0,0,1.8923338303259e-07,0,6.59655654313414,0
81.1994784876141,3.72273915194921,0,0,0,0,0,-2918.70803227436,3.37883086824339,0,0,1.98165608423162e-07,0,6.10879494432719,0
81.6688396349413,2.59053817568085,0,0,6.63108400675043e-06,0,0,-2482.77211520809,3.38127419081372,0,0,2.14982133539874e-07,0,0,0
82.1382007822686,2.53246446783323,0,0,7.10334994605995e-06,0,0,-2491.5374493296,3.37942197484371,0,0,2.23623548722999e-07,0,0,0
82.6075619295958,2.47344555446537,0,0,7.59205109987863e-06,0,0,-2517.94433617963,3.37697893901742,0,0,2.32830261327083e-07,0,0,0
83.0769230769231,2.4346158850786,0,0,7.98037424451304e-06,0,0,-2580.19881505141,3.37316661136235,0,0,2.47689354113545e-07,0,0,0
83.5462842242503,2.43018549683084,0,0,8.18346459783313e-06,0,0,-2615.32914395586,3.37012479444171,0,0,2.58274069775725e-07,0,0,0
